PG.Pvalue;PG.Qvalue;PG.Cscore;PG.MolecularWeight;PG.ProteinGroups;PG.ProteinAccessions;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfStrippedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfModifiedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.MS2Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.MS2Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.MS2Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.MS2Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.MS2Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.MS2Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.MS2Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.MS2Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.MS2Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.MS2Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.MS2Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.MS2Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.IBAQ;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.IBAQ;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.IBAQ;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.IBAQ;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.IBAQ;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.IBAQ;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.IBAQ;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.IBAQ;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.IBAQ;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.IBAQ;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.IBAQ;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.IBAQ
0.005658502;0.000500954;0.9883547;NaN;Q54V85;Q54V85;13;13;13;Filtered;13;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;13;13;13;Filtered;13;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;66066.46875;53484.61719;56617.85547;Filtered;29016.87891;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;66066.46875;53484.61719;56617.85547;Filtered;29016.87891;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;NaN;NaN;NaN;Filtered;NaN;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered
0.02178921;0.001668509;0.9513028;NaN;Q54V86;Q54V86;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;302948.0625;32957.50781;52642.33203;53224.48047;68058.67969;65715.69531;69207.41406;104372.4766;80660.21094;33288.52344;72818.53906;71983.75;302948.0625;32957.50781;52642.33203;53224.48047;68058.67969;65715.69531;69207.41406;104372.4766;80660.21094;33288.52344;72818.53906;71983.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001860759;0.00021278;1.014856;NaN;Q54V87;Q54V87;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;29439.89063;39033.30859;29235.58203;54370.88672;35615.01172;34065.65625;30655.125;60818.02734;51465.63672;31932.20898;59383.40234;53599.84375;29439.89063;39033.30859;29235.58203;54370.88672;35615.01172;34065.65625;30655.125;60818.02734;51465.63672;31932.20898;59383.40234;53599.84375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003664779;0.000346849;0.999063;NaN;Q54V88;Q54V88;9;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;10;10;10;10;103343.1484;139745.8438;156713.7813;109656.5938;99901.30469;109737.2344;97248.49219;116797;117846.1406;99262.02344;55409.85156;126866.3984;103343.1484;139745.8438;156713.7813;109656.5938;99901.30469;109737.2344;97248.49219;116797;117846.1406;99262.02344;55409.85156;126866.3984;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000922834;0.000173541;1.030203;NaN;Q54V92;Q54V92;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;48214.97266;42285.59375;58991;49509.47266;35977.26563;46753.77344;41382.91797;63568.85156;36165.85547;70350.57031;67546.28125;63546.88281;48214.97266;42285.59375;58991;49509.47266;35977.26563;46753.77344;41382.91797;63568.85156;36165.85547;70350.57031;67546.28125;63546.88281;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00035917;0.000173541;1.049532;NaN;Q54V94;Q54V94;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;147095.2656;132924.9219;135932.4063;1645.314453;173729.5156;110945.0547;107124.3125;135710;108453.0938;323553.625;31813.98242;8272.875977;147095.2656;132924.9219;135932.4063;1645.314453;173729.5156;110945.0547;107124.3125;135710;108453.0938;323553.625;31813.98242;8272.875977;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.083603955;0.005912205;0.9054485;NaN;Q54V95;Q54V95;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;149787.8281;170236.5469;90706.50781;232832.9063;130173.9063;71670.33594;185642.0469;63784.75;59790.85547;136535.8281;122595.8203;274997.4688;149787.8281;170236.5469;90706.50781;232832.9063;130173.9063;71670.33594;185642.0469;63784.75;59790.85547;136535.8281;122595.8203;274997.4688;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001210959;0.000176847;1.024366;NaN;Q54VA2;Q54VA2;29;29;29;29;29;29;29;29;29;29;29;29;49;49;49;49;49;49;49;49;49;49;49;49;3155950.75;3083580.75;3015585;4016224.5;4537470.5;3900732;4033416.75;3961734;3908710.25;4715196.5;4884536;4168236.5;3155950.75;3083580.75;3015585;4016224.5;4537470.5;3900732;4033416.75;3961734;3908710.25;4715196.5;4884536;4168236.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.013111558;0.001047972;0.9660455;NaN;Q54VA3;Q54VA3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;31536.14648;44086.24219;35354.19922;39806.24609;33342.79297;28960.09766;35786.94922;49258.17969;23817.71875;39244.94531;34029.8125;37024.59375;31536.14648;44086.24219;35354.19922;39806.24609;33342.79297;28960.09766;35786.94922;49258.17969;23817.71875;39244.94531;34029.8125;37024.59375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002759468;0.000279183;1.005801;NaN;Q54VA5;Q54VA5;13;13;13;13;13;13;13;13;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;84739.01563;83457.60938;79514.92969;92158.77344;92470.04688;64551.30469;76855.21094;78037.25;81246.45313;112077.4922;109680.9063;106612.1719;84739.01563;83457.60938;79514.92969;92158.77344;92470.04688;64551.30469;76855.21094;78037.25;81246.45313;112077.4922;109680.9063;106612.1719;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003587522;0.000341152;0.9995757;NaN;Q54VA6;Q54VA6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;22637.64648;11334.50488;12588.2793;12406.00391;50405.52734;15071.47266;38300.875;25285.02734;21758.02539;50245.4375;49140.01563;17820.41797;22637.64648;11334.50488;12588.2793;12406.00391;50405.52734;15071.47266;38300.875;25285.02734;21758.02539;50245.4375;49140.01563;17820.41797;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.013728845;0.00109156;0.9647536;NaN;Q54VA7;Q54VA7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;36234.875;23759.29297;23961.71875;738368.625;117688.9922;530774.8125;122456.3125;1222885;433255.7188;40804.48438;57077.69531;70786.95313;36234.875;23759.29297;23961.71875;738368.625;117688.9922;530774.8125;122456.3125;1222885;433255.7188;40804.48438;57077.69531;70786.95313;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.015475197;0.00121656;0.9613526;NaN;Q54VA8;Q54VA8;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;26019.27344;48534.13672;56509.78906;37292.375;61246.08203;51977.54688;23438.02344;18875.74609;55008.60938;53080.73047;56350.21094;22159.69336;26019.27344;48534.13672;56509.78906;37292.375;61246.08203;51977.54688;23438.02344;18875.74609;55008.60938;53080.73047;56350.21094;22159.69336;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000304024;0.000173541;1.052809;NaN;Q54VA9;Q54VA9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;77239.84375;63939.78906;57476.15625;81435.32031;79789.21875;78505.03125;91136.97656;91927.23438;88808.22656;75571.24219;81966.96875;73128.14063;77239.84375;63939.78906;57476.15625;81435.32031;79789.21875;78505.03125;91136.97656;91927.23438;88808.22656;75571.24219;81966.96875;73128.14063;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001691069;0.000201536;1.017005;NaN;Q54VB1;Q54VB1;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;50169.88672;52740.88672;46423.36719;150352.3438;58814.53906;92592.29688;77548.64844;53989.18359;67465.85156;78019.82031;180577.5625;57156.05859;50169.88672;52740.88672;46423.36719;150352.3438;58814.53906;92592.29688;77548.64844;53989.18359;67465.85156;78019.82031;180577.5625;57156.05859;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000966879;0.000173541;1.029211;NaN;Q54VB3;Q54VB3;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;79592.71875;46545.64063;57551.84375;134440.3125;132521.8281;94099.19531;167669;126679.8672;154985.0938;73398.79688;156209.9688;170738.9844;79592.71875;46545.64063;57551.84375;134440.3125;132521.8281;94099.19531;167669;126679.8672;154985.0938;73398.79688;156209.9688;170738.9844;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000677456;0.000173541;1.036689;NaN;Q54VB5;Q54VB5;58;58;58;58;58;58;58;58;58;58;58;58;67;67;67;67;67;67;67;67;67;67;67;67;471964.5625;393174.625;356139.1875;315326.4375;485261.3125;337977.2188;430866.25;345182.9688;296118.1875;508076.875;320646.8438;361338.1875;471964.5625;393174.625;356139.1875;315326.4375;485261.3125;337977.2188;430866.25;345182.9688;296118.1875;508076.875;320646.8438;361338.1875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.006694067;0.000579687;0.9840723;NaN;Q54VB6;Q54VB6;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;158689.9688;87606.13281;103707.0938;24273.37891;33412.92578;33584.60938;26094.09375;26389.6543;27091.43359;38627.6875;23151.59375;17880.00977;158689.9688;87606.13281;103707.0938;24273.37891;33412.92578;33584.60938;26094.09375;26389.6543;27091.43359;38627.6875;23151.59375;17880.00977;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000806679;0.000173541;1.033045;NaN;Q54VB8;Q54VB8;14;14;14;14;14;14;14;14;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;613464.3125;712640.5;679333.875;1033564.063;1066677.625;1058682.5;1023902.375;903371.625;1034766.188;1093529.5;1198420.75;1370754.75;613464.3125;712640.5;679333.875;1033564.063;1066677.625;1058682.5;1023902.375;903371.625;1034766.188;1093529.5;1198420.75;1370754.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00159667;0.000196294;1.018286;NaN;Q54VB9;Q54VB9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;13602.2168;13615.18359;11326.625;46874.78906;47379.125;40127.59766;50436.28906;32963.625;46566.71094;23761.05859;43632.12109;47835.39063;13602.2168;13615.18359;11326.625;46874.78906;47379.125;40127.59766;50436.28906;32963.625;46566.71094;23761.05859;43632.12109;47835.39063;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000634203;0.000173541;1.038053;NaN;Q54VC4;Q54VC4;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;99471.85938;110444.2969;109692.3828;107558.4453;99280.89063;108011.6719;99314.75;104132.2656;106371.4766;110086.5938;99924.84375;265871.5625;99471.85938;110444.2969;109692.3828;107558.4453;99280.89063;108011.6719;99314.75;104132.2656;106371.4766;110086.5938;99924.84375;265871.5625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001951203;0.000218344;1.013783;NaN;Q54VC5;Q54VC5;11;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;141608.7031;156138.8438;153166.9688;87485.85938;91713.30469;96781.35938;84100.64063;93971.33594;85896.13281;82008.46875;77762.67188;67804.19531;141608.7031;156138.8438;153166.9688;87485.85938;91713.30469;96781.35938;84100.64063;93971.33594;85896.13281;82008.46875;77762.67188;67804.19531;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00140133;0.000184;1.021174;NaN;Q54VC6;Q54VC6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;203839.5313;128976.4375;139533.8906;187794.8438;205465.7344;170343.75;185803.9844;236192.1719;202546.7188;324352;228835.5625;233934.4844;203839.5313;128976.4375;139533.8906;187794.8438;205465.7344;170343.75;185803.9844;236192.1719;202546.7188;324352;228835.5625;233934.4844;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.067382623;0.004817737;0.9136807;NaN;Q54VC7;Q54VC7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;66878.82813;64678.14844;28662.19336;75716.57813;188162.3125;133503.8438;176970.625;151261.2188;149336.9375;57349.48828;118345.3984;118277.2344;66878.82813;64678.14844;28662.19336;75716.57813;188162.3125;133503.8438;176970.625;151261.2188;149336.9375;57349.48828;118345.3984;118277.2344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000860128;0.000173541;1.031693;NaN;Q54VC8;Q54VC8;21;21;21;21;21;21;21;21;21;21;21;21;23;23;23;23;23;23;23;23;23;23;23;23;104782.7734;114808.0703;109423.9453;112338.2891;117854.9219;112857.8438;87679.4375;97639.125;113549.1094;131383.9219;98115.05469;116495.6094;104782.7734;114808.0703;109423.9453;112338.2891;117854.9219;112857.8438;87679.4375;97639.125;113549.1094;131383.9219;98115.05469;116495.6094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000956809;0.000173541;1.029434;NaN;Q54VC9;Q54VC9;11;11;11;11;11;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;1591718.75;1513159.75;1539925.5;1231455.875;1793007.25;1331228.125;1336855.625;1461983.375;1444201.875;1488545.125;1463473;1097574.5;1591718.75;1513159.75;1539925.5;1231455.875;1793007.25;1331228.125;1336855.625;1461983.375;1444201.875;1488545.125;1463473;1097574.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00039911;0.000173541;1.047439;NaN;Q54VD2;Q54VD2;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;138714.5938;168011.0313;170468.875;200938.1563;184554.7344;166781.7813;206125.8438;211005.75;223073.0938;200633.3125;226225.3125;233877.2813;138714.5938;168011.0313;170468.875;200938.1563;184554.7344;166781.7813;206125.8438;211005.75;223073.0938;200633.3125;226225.3125;233877.2813;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000478157;0.000173541;1.043815;NaN;Q54VD6;Q54VD6;49;49;49;49;49;49;49;49;49;49;49;49;54;54;54;54;54;54;54;54;54;54;54;54;268262.9063;360600;374423.8125;163497.5625;216790.6875;256168.7969;272372.6875;332200.4375;237585.625;291349.8125;312511.9063;523123.0625;268262.9063;360600;374423.8125;163497.5625;216790.6875;256168.7969;272372.6875;332200.4375;237585.625;291349.8125;312511.9063;523123.0625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003301451;0.000319824;1.001565;NaN;Q54VD8;Q54VD8;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;34756.40234;28053.375;30759.52148;62831.75;75399.8125;55028.12891;47895.85156;50235.13281;52564.82813;70266.9375;53758.57813;63178.63672;34756.40234;28053.375;30759.52148;62831.75;75399.8125;55028.12891;47895.85156;50235.13281;52564.82813;70266.9375;53758.57813;63178.63672;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000650589;0.000173541;1.037526;NaN;Q54VE0;Q54VE0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;138184.9219;122741.5391;57294.92969;50961.31641;112902.3828;56392.51953;91972.11719;33826.98438;93195.72656;146964.0156;51157.09375;54444.92969;138184.9219;122741.5391;57294.92969;50961.31641;112902.3828;56392.51953;91972.11719;33826.98438;93195.72656;146964.0156;51157.09375;54444.92969;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.015858337;0.001243569;0.9606509;NaN;Q54VE2;Q54VE2;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;86329.3125;95178.85156;72060.01563;75169.30469;105159.4922;47859.625;39089.99609;64204.90234;84079.25781;109345.9609;68363.52344;36399.11719;86329.3125;95178.85156;72060.01563;75169.30469;105159.4922;47859.625;39089.99609;64204.90234;84079.25781;109345.9609;68363.52344;36399.11719;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.016840701;0.001314746;0.9589159;NaN;Q54VE3;Q54VE3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;22831.53906;21612.43945;571888.3125;38523.76563;36382.36719;25367.95508;34933.44531;31110.60938;23194.36523;40501.60547;81913.91406;93429.4375;22831.53906;21612.43945;571888.3125;38523.76563;36382.36719;25367.95508;34933.44531;31110.60938;23194.36523;40501.60547;81913.91406;93429.4375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.084919672;0.00599465;0.9048358;NaN;Q54VE4;Q54VE4;4;4;4;4;4;4;4;4;4;4;Filtered;4;4;4;4;4;4;4;4;4;4;4;Filtered;4;20660.87695;19180.29297;22485.32422;21712.74805;213331.0313;70870.30469;119019.3203;145686.4844;142651.8906;219260.0156;Filtered;72122.14844;20660.87695;19180.29297;22485.32422;21712.74805;213331.0313;70870.30469;119019.3203;145686.4844;142651.8906;219260.0156;Filtered;72122.14844;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN
0.031599422;0.00235497;0.9397593;NaN;Q54VE7;Q54VE7;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;18147.2832;22628.31836;27333.63281;35041.95313;24126.53711;31031.57813;30542.72656;40529.41797;30615.87695;25799.43164;30351.63281;31602.05664;18147.2832;22628.31836;27333.63281;35041.95313;24126.53711;31031.57813;30542.72656;40529.41797;30615.87695;25799.43164;30351.63281;31602.05664;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000748902;0.000173541;1.034602;NaN;Q54VF1;Q54VF1;25;25;25;25;25;25;25;25;25;25;25;25;26;26;26;26;26;26;26;26;26;26;26;26;135126.75;93566.11719;104409.0391;348337.6563;307802.7813;354621.9063;281012.7813;297938.9375;296321.9375;281820.75;287871.75;380250.5938;135126.75;93566.11719;104409.0391;348337.6563;307802.7813;354621.9063;281012.7813;297938.9375;296321.9375;281820.75;287871.75;380250.5938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00105987;0.000173541;1.027245;NaN;Q54VF3;Q54VF3;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;287458.4688;253688.5469;275894.4375;206757.2656;308505.6563;230519.0469;265858.8125;294877.5313;244036.4688;331083.875;294951.9063;274393.8125;287458.4688;253688.5469;275894.4375;206757.2656;308505.6563;230519.0469;265858.8125;294877.5313;244036.4688;331083.875;294951.9063;274393.8125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.013097847;0.001047066;0.9660748;NaN;Q54VF4;Q54VF4;7;7;7;7;7;7;7;7;7;7;Filtered;Filtered;7;7;7;7;7;7;7;7;7;7;Filtered;Filtered;73792.49219;64892.21094;82108.375;42912.375;91778.02344;76270.95313;29474.63477;36217.00391;54603.375;77929.24219;Filtered;Filtered;73792.49219;64892.21094;82108.375;42912.375;91778.02344;76270.95313;29474.63477;36217.00391;54603.375;77929.24219;Filtered;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;Filtered
0.000965337;0.000173541;1.029245;NaN;Q54VG0;Q54VG0;35;35;35;35;35;35;35;35;35;35;35;35;46;46;46;46;46;46;46;46;46;46;46;46;420671.5;539105;570227.1875;976152.875;818078.75;1041492.188;725412.5625;914580.75;842204.5625;781997.9375;984133.75;911639.875;420671.5;539105;570227.1875;976152.875;818078.75;1041492.188;725412.5625;914580.75;842204.5625;781997.9375;984133.75;911639.875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000762088;0.000173541;1.034237;NaN;Q54VG1;Q54VG1;23;Filtered;Filtered;23;23;23;23;23;23;23;23;23;25;Filtered;Filtered;25;25;25;25;25;25;25;25;25;58022.75781;Filtered;Filtered;419789.4063;414759.5625;366965.8438;486699.4375;651852;503542.625;319501.4375;471211.75;490021.6563;58022.75781;Filtered;Filtered;419789.4063;414759.5625;366965.8438;486699.4375;651852;503542.625;319501.4375;471211.75;490021.6563;NaN;Filtered;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.033213735;0.002467338;0.9381565;NaN;Q54VG2;Q54VG2;2;2;2;Filtered;2;Filtered;2;2;2;2;Filtered;Filtered;2;2;2;Filtered;2;Filtered;2;2;2;2;Filtered;Filtered;32656.25586;9063.063477;7839.758301;Filtered;137744.9219;Filtered;39060.73047;23508.11523;50953.07422;15401.01563;Filtered;Filtered;32656.25586;9063.063477;7839.758301;Filtered;137744.9219;Filtered;39060.73047;23508.11523;50953.07422;15401.01563;Filtered;Filtered;NaN;NaN;NaN;Filtered;NaN;Filtered;NaN;NaN;NaN;NaN;Filtered;Filtered
